@relation test
@attribute tweet_attr string
@attribute user_attr string
@attribute timestamp_attr numeric
@attribute lat_attr real
@attribute lon_attr real
@data
"i just ousted stavros t. as the mayor of bushalte damlaan on ", "dennmenn", 1300189619000, 0.7886164109747384, 4.33507
"ledningsmöte sofiahuset ", "kvadratminut", 1300189619000, 0.8205171948005335, 10.5923
"i set up plixi, seems to work like a charm :) ", "sexydisabledguy", 1300189620000, 0.695450146238641, -123.138
"oh wow, nice. how's it?? ", "chicagocabbie", 1300189621000, 0.6687167688189923, -87.8368
"ah free at last... my car is so clean and shiny... ", "jezebellart", 1300189622000, 0.6413585769962108, -75.2145
"yessir. ", "gucchaymane", 1300189623000, 0.6778504805680718, -71.191
"ya allah itu temen lo bgt sh gus :'( rt sjuta kata maaf trasa,kan prcma rt maap sih gus /(?????????)/ rt ", "icaarasyid", 1300189623000, -0.09469142830514968, 105.245
"hoy plantacion de arboles en geolit por la concejalia de medio ambiente del ayto de mengibar ", "iumengibar", 1300189624000, 0.5877866527442699, -7.5227
"sb331 [update] in assault, providing for the offense of aggravated assault by a person in custody. ", "elobbyistpa", 1300189624000, 0.6459587640484837, -76.9245
"?ª?&gt;:/ tau nih.. kmu mau kue apa?? rt hoii.. siapin kue buat bday mama.. hahaha.. beli dmn kali ini?? ", "milkagunawan", 1300189625000, -0.10969267245560331, 106.77
"alien dr pluto rt ah benda apa ini??? rt muncul! triing! rt ... ", "melatipuspaa", 1300189628000, -0.1385835370549939, 112.578
"#questionsihate yoo.. what gang you in? .. really do i look like a dumb ass to you. gtfo ", "alwaysfaithful", 1300189630000, 0.6656798252210203, -87.7415
"i just ousted maarten e. as the mayor of rabobank heerenveen on ", "martijnrdejong", 1300189630000, 0.7982267499923547, 5.93439
"does niet zo eng grinzz ;) ", "yolanda", 1300189631000, 0.779566498018585, 4.1897
"oh no............my account new flock can not be accessed. ", "taufikromens", 1300189632000, -0.13584889402714645, 110.361
"dej à 2 1/2 ;-)) le bistro de lyon) ", "mamzelleb", 1300189634000, 0.7528757185620994, 2.36481
"the person god is bringing you will propel you towards accomplishing your worthwhile goals. ~drbetty ", "drbettydlamini", 1300189636000, 0.6309656025786476, -86.5924
"rt a : mereka bisa ambisius, sering harus cepat mengambil keputusan ", "adjieflash", 1300189637000, -0.10878845557092538, 106.839
"thankss sam:) xx ", "nielsjeb", 1300189637000, 0.786058673276976, 4.92173
"filming for our advertising campaign today with tees valley carers... ", "ghfcarers", 1300189639000, 0.8139918567873192, -1.20141
"besok harus mulai membiasakan mata melihat soal soal yg sangat amat menyenangkan ! (?_? ) ", "sukasukamamet", 1300189640000, -0.10816037373868188, 106.787
"same dude! u goin up to powerhouse today? ", "youlickdeez", 1300189641000, 0.6606347567884713, -81.4889
"buyuurrrr:) ", "eserse", 1300189642000, 0.8513590699424727, 15.6179
"???? ??????? ?????) ", "dashka", 1300189643000, 0.8240352196034372, 37.1317
"alangke banyak ny wong ngeringami d dunio ini ya allah -,- ", "haekalwy", 1300189644000, -0.05213098577342518, 104.767
"mau belanja dmn? aku mau ambil keripiknya jam stngah 9an rt ?#:-s ?ïïïªªªªªª???? aku mau maen sm indri sekalian ", "nobiagashi", 1300189644000, -0.12014775471689751, 107.61
"#ie9 will it be another #trash? ", "aryoxp", 1300189645000, -0.1385835370549939, 112.578
"if you were bldg a timber frame would you rather a kit or custom design. ", "tomvtw", 1300189646000, 0.6854562555654478, -72.5034
"the person god is bringing you will expedite the attainment of you god given assignments. ~drbetty ", "drbettydlamini", 1300189647000, 0.6309656025786476, -86.5924
"lah warnet'e koncoku dadi trouble :( rt asatga mas bagas..jgn gt dongrt pln kui pancen a*u ! rt ", "bagasastro", 1300189649000, -0.13526129884900973, 110.305
",,yg palink enaq versi saya,, roti bakar khas priangan bandung) ", "mmks", 1300189649000, -0.1331197812460007, 111.502
"wkkakaka rt ya iahlahh..rt langsung pada hebooh gini gue pasang dp bbm baduo..hahahaha ", "eriqalonebe", 1300189650000, -0.1202392403432492, 107.627
"i'm at ?????? (?????????? ?????, ?.125, ???.1) ", "yuryhalf", 1300189653000, 0.8240352196034372, 37.1317
"dear immune system i'm done with being sick. i'd like to feel better now...so if you could just work on that it would be great love taylor ", "tayyyylorrrr", 1300189654000, 0.6691163566122877, -76.1089
"thankful for the 3 digital antena channels. two are church channels and one is the news. so sad for japan :( ", "shell", 1300189655000, 0.676113748551081, -82.8651
"teteeeeh :( rt ", "rannykasman", 1300189658000, -0.11985042145421386, 107.58
"gracias *^_^* ", "catomad", 1300189659000, 0.6466926263382001, -3.81833
"training #crm. benieuwd! wordt alles echt makkelijker? dariuz bv) ", "justklien", 1300189661000, 0.7822440406465117, 5.44261
"mgkn hrs ada pelatihan bagi para polisi agar lbh profesional dalam menjinakan bom supaya kejadian serupa tdk terulang :( ", "dianabdul", 1300189661000, -0.1078123069385381, 106.704
"south africa 204/6 (39.4 ov) vs ireland...280 would be a nice score! ", "vhlophe", 1300189663000, -0.5583953865570191, 18.5572
"siapa temenmu (cowok) yg suka pacaran sama tante2? #soalcinta ", "rmi", 1300189665000, -0.11059334115753688, 106.591
"somebody plizzz call 14042 or 14045...psn konk byr akank neh wkkkkkkkk ", "nynez", 1300189665000, 0.025696272175408565, 124.845
"worstenbrood van de slager #heerlijk ", "joepkahlman", 1300189666000, 0.783778005345878, 4.90419
"boleeeeeehhhhhhrt #faktanyaaku uda boleh galau belum nih? *lirik jam* :)) ", "khirbywalesa", 1300189670000, -0.10816037373868188, 106.787
"right now i jus want to hit the gym and blow my steam off in the suana ", "brionnamarie", 1300189673000, 0.6190103410675678, -85.7526
"okay that why. did you had to go home right away ? ", "alphonsewolfie", 1300189673000, 0.7762169999441412, -114.022
"galau galau galau apa siih (?_?) ", "myapermata", 1300189673000, 0.006479227941394803, 101.296
"i'm at kuching international airport (kch) (terminal building, jalan lapangan terbang, kuching) w/ 9 others ", "lionheart", 1300189673000, 0.025968626796539645, 110.34
"mulheres de franjinhas: vcs tem o meu s2 ", "uribrasil", 1300189673000, -0.4584045005306719, -52.8408
"i'm at sabic innovative plastics (1 plastics dr, burkville) ", "staaaaapp", 1300189674000, 0.514952810730858, -87.8667
"pocas veces duermo y despierto mas madreado y hoy es una de esas ocaciones ", "alaneizhon", 1300189674000, 0.33026235917594143, -99.1402
"test ", "jekkkii", 1300189675000, -0.11058899870991692, 106.703
"ahahahahahaaa:-d rt ( `?´ )_,/ (&gt;_&lt;'!). ", "nonutie", 1300189676000, -0.08968090121567174, 105.307
"i'm at etos (koningin julianaplein 26, voorburg) ", "eddeheus", 1300189676000, 0.7888256427901125, 4.35847
"test ", "tiwiiwie", 1300189677000, -0.110091149998068, 107.066
"gagnez chaque jour un ipad 2 - ", "delhamax", 1300189678000, 0.7736478034682069, 4.52953
"&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3 ", "kullgen", 1300189678000, 0.6014525382859017, -76.4526
":d r.s ibu & anak mutiara bunda) ", "mayazifa", 1300189680000, -0.10885039519430097, 106.691
"it's my real account. you just don't know who you're looking for. rt i wish its not the real account of urs. ", "loganhenderson", 1300189680000, 0.6281409935400915, -94.6489
"my head was hurting. ", "zammtaye", 1300189681000, 0.4990595446232595, -90.0853
"mars need mom :d .. golden screen cinemas (gsc) w/ 2 others) ", "aimanyu", 1300189682000, 0.050351347639799565, 101.66
"24 hours!!! ", "sarahsmile", 1300189686000, 0.5519821216999574, -86.802
"leaving for amsterdam today. ", "mitts", 1300189689000, 0.6541641318516228, -73.4513
"wkwkwk,sabar yeeeyy rt iya gue juga. untung tadi ada hha , tau nh besok sndiri kali gue :( ... ", "dinnygamalasari", 1300189690000, -0.10775018651607245, 106.772
"isuk oge ulah?rt wah alus atuh nuhun nyakrt urang tadi nyebar paku dijalanrt enya ey alhamdulillah ", "zakkizzf", 1300189691000, -0.12130615003945408, 107.671
"huh ? ja dat wil ik ja ! ", "jitskepouwels", 1300189694000, 0.7859626469594166, 5.86283
" play the moment, pause the memories, stop the pain, rewind to the happiness. ", "crackers", 1300189694000, 0.7821070236057324, -0.066099
"wind 2.0 mph n. barometer 1009.7 mb, falling slowly. temperature 14.0 °c. rain today 0.0 mm. humidity 67% ", "luxulyanweather", 1300189695000, 0.7655258896803466, -5.74727
"yg sexy dr pria inggris itu kl mereka jago masak..trus masakin eike makan..*jd perempuan ga masyakk..wekekekkk *tlc ", "marryjane", 1300189698000, -0.10918506204918806, 106.792
"anyone find that when the sun is out and it's warm you are a lot happier at work then if it was raining? ", "danwest", 1300189699000, 0.7739010235634186, -1.95728
"i'm at fmu - campus santo amaro (avenida santo amaro, 1239, estação de trem mais próxima: vila olímpia, são paulo) ", "patyjohnston", 1300189700000, -0.40687695686431635, -46.826
"good. in work now for 7 hours repeating the same shit. 'hi, do you need any bags?' #death #wanttosleep #polishwage ", "tomgarnerr", 1300189702000, 0.7993922076494969, -3.4006
"pede ---» rt baru tau b) rt hendry jd trendsetter rt gaya'e (cont) ", "monicanidiaa", 1300189702000, -0.12798519534592306, 112.715
"¿cómo una asociación que se llama contrapoder puede recibir subvenciones? ¿no sería una contradicción? ¿contra qué poder están? ", "israelem", 1300189703000, 0.5979063876905203, -4.42007
"#acaklagu [caint ngya parsmuen] kangen band - yang sempurna, poin: 19 ", "tebakanlagu", 1300189704000, 0.8600232954962864, 18.0667
"i'm at rico's room ", "fleoriko", 1300189704000, -0.10737815846746177, 106.792
"koordinator jogja donk tlg min? ", "ade", 1300189705000, -0.1357949453096405, 110.37
"selalu sehati kita twins :* rt rt rt gua rasa badan gua ngedrop tiap hari (cont) ", "fanytiara", 1300189705000, -0.1088203809618202, 106.952
"mangap ga bales mention,lagi fitness #hahasik ", "callmeeja", 1300189705000, -0.13639943152307085, 110.375
"when in rome! spring #ides of march. pasta bazzoffia. ", "nadinemonaco", 1300189706000, 0.6619178113018659, -70.6236
"i'm at actual (núñez de balboa 37, goya, madrid) ", "antoniopamos", 1300189708000, 0.6483817106318377, -3.69271
"hj eu acordei mto feliz pois vou encontrar cazamiga mais tarde, uhuuu!!!! ", "danimvit", 1300189709000, -0.40687695686431635, -46.826
"..rt (cont) ", "tinjauracun", 1300189711000, -0.07282565953885897, 110.838
"no he podido ver la entrevista a ahmadineyad, en cuanto vuelva de la facultad y coma, me pongo a ello. ", "makochaz", 1300189711000, 0.647057277337165, -3.72484
"bgt ini sich!!hahaha ;p rt siapa temenmu (cowok) yg suka pacaran sama tante2? #soalcinta ", "puonenk", 1300189711000, -0.10965589436853122, 106.726
"oh itu cewek yg deket sama lu? deketlah anak bekasi gua samprin sekalian tot ", "shincey", 1300189719000, -0.10740106986628727, 106.848
"i'm at riverside riverline station ", "jeffrife", 1300189720000, 0.643109786564729, -74.9728
"naa eline op je plaats blijven zitten ! ", "deeshannaa", 1300189720000, 0.7958160213094826, 4.63542
"13-457 b amsterdam niasstraat 2673 rit:148 #p2000 #watiserloos ", "pamsterdam", 1300189720000, 0.7918389767085106, 4.93988
"i love this #prettylittleliars ", "xshirleywongx", 1300189721000, 0.8018246540082438, -1.80147
"add ya 2263f5ed thx ", "abiieejyptr", 1300189721000, -0.10956568567185332, 106.683
"instagram photo by lmk5039: can i live here? oh wait i'm going to work...boo ", "disneygeofeed", 1300189722000, 0.4748133873445136, -81.6154
"zometeen levensbesch. &daarna uit! ", "prijanga", 1300189722000, 0.7817893703909493, 5.46436
"thanks...ja wel weer redelijk bij haha! nee geen ap voor mij.. ", "leroypouw", 1300189722000, 0.7919167969717801, 4.88251
"(hahahaha....)rt siapa temen km (cewek) yg hobi pacaran sm berondong? #soalcinta ", "feranirasyid", 1300189725000, -0.10969267245560331, 106.77
"yee mkny suruh tmn2 lo maen twitter,enak ah.bc berita lebi gmpang.. ", "mariaeksotis", 1300189727000, -0.11046601144568702, 106.915
"hebben altijd ", "juanclaro", 1300189728000, 0.7989053695589265, 6.48034
"ada yang tau mv barunya suju tha,,,, ", "sysidina", 1300190041000, -0.041878968950674014, 113.797
"two nights i didn't get that call. ", "zammtaye", 1300189733000, 0.4990595446232595, -90.0853
" wieso liebst du mich nicht mehr? wieso bist du noch da? ", "karstenloh", 1300189736000, 0.7653473144027212, 9.18116
"? ??? ???? ???? ??? ???????? ???? ? ????? ", "mlazarenko", 1300189736000, 0.8141236374307071, 55.7784
"semoga harapan terwujud amin oh god :') ", "malakmale", 1300189736000, -0.10811873284235592, 106.83
"pacar ku penyu bgt -.- ", "myrmyrnachadiat", 1300189737000, -0.07282565953885897, 110.838
"people who complain about the way the ball bounces usually dropped it. #kamranakmal ", "sarahalam", 1300189737000, 0.7068203918963561, -93.3185
"y así es como se va una noche en un suspiro... buenos días, gente... ", "mirbster", 1300189738000, 0.3321578286623117, -99.1843
"så blev det sørme tirsdag.. ", "twistedtessie", 1300189739000, 0.8242151381782054, 9.55801
"rt yang sabar yaa ", "diivanadiva", 1300189740000, -0.11059334115753688, 106.591
"ahh i win ;d ", "emmaalikesteaa", 1300189741000, 0.7846183936192128, -0.277687
"rt gue suka cara lo ngmng sm gue, gue suka cara lo bercanda sm gue. itu bikin gue nyaman deket lo;3 #fg ", "nindy", 1300189742000, -0.1110377402034445, 106.895
"hahaha. tau xpe. :) what's up? :) ", "amrhakimi", 1300189742000, 0.053784632054387, 101.493
"weeer thuis, nu gaan leren. ", "rlangenhuijzen", 1300189745000, 0.779566498018585, 4.1897
"kil...cantik kil avamu ? ", "fanytiara", 1300189745000, -0.1088203809618202, 106.952
"the person god is bringing you will be your umbrella and shelter when the sun scorches your head. ~drbetty ", "drbettydlamini", 1300189746000, 0.6309656025786476, -86.5924
"although he makes a nice introductio, not linked to exalogic at all, andrew sutherland now goes into exalogic again... #soae20forum ", "arjankramer", 1300189747000, 0.7886668445257256, 5.07296
"hahahart ator jort dengar itu . wkwkrt retweetrt (cont) ", "novitamk", 1300189747000, 0.024956140487007485, 124.784
"maaf gk ada dlm pilihan mas brow rt nyari musuh..rt lebih gampang mana, nyari kerja apa nyari jodoh? ", "winneey", 1300189748000, -0.016810812995962435, 100.366
"lunchpauze sr ", "pulzarnl", 1300189749000, 0.7822636173465203, 3.57536
"dinner sattttt food court seksyen 2, shah alam w/ 2 others) ", "saubanslugger", 1300189750000, 0.05325010380345995, 101.49
"i'm at juanda international airport (jalan raya sedati, surabaya) ", "bowspras", 1300189750000, -0.12974868479729473, 112.745
"bora trabalhar então ezc gas) ", "brunocaracciolo", 1300189750000, -0.40687695686431635, -46.826
"thanks guys :d can't wait to get home & activate lol ? ", "jhackstar", 1300189752000, 0.7876807518350011, -0.887317
"good mornin......back to sleep i go ", "airbarnsey", 1300189752000, 0.6211942902506983, -84.8203
"i'm at darkcloud: urban coffee lab (2122 n. halsted, webster, chicago) ", "dcfaudio", 1300189753000, 0.6681014200556065, -87.6488
"ayu, kau tak lyk tweet dgb kiteorg. kau pakai kamere upsr je ", "hannarabittah", 1300189754000, 0.05525096490081313, 101.688
"i just ousted as the mayor of action on ", "lefly", 1300189755000, 0.790266246735875, 6.89872
"hahahaha :p rt ( -_-)/*(o_o') rt mukanya lebar ~(_o_)~ --&gt;rt (cont) ", "ndreagustin", 1300189756000, 0.008068308001668608, 101.419
"staat al in de kantooragenda. ", "pacajansen", 1300189757000, 0.7837660968879914, 4.36254
"iphones are so dangerous. almost had an accident involving a small child, a lorry and a postman on a bike. ", "theboyryan", 1300189759000, 0.8040966293559162, -2.62862
"untung gak jadi ikut danil k firsa ada anak itu :d :d ", "febrimaharani", 1300189760000, -0.12721262121962013, 112.683
"wtf happened on route 80?! ", "ktotheizzh", 1300189763000, 0.6545680041625983, -74.1338
"nice #color palette by ps on #kuler ", "leandroales", 1300189765000, -0.40687695686431635, -46.826
"#acakkata [kopno] poin: 5 ", "skrembelbot", 1300189767000, -0.5643677526457765, 18.318
"hoje tem furo mtv ", "fabistefanelli", 1300189768000, -0.40687695686431635, -46.826
"i'm at jens work (7025 clovernook ave, mt healthy) ", "cripsmommy", 1300189770000, 0.6320793588639769, -84.5739
"#twitterlunch eindelijk ben ik er bij hofman café w/ 3 others) ", "ernohannink", 1300189771000, 0.7889747342561538, 5.11675
"i'm at maria-theresia-gymnasium augsburg ", "cdzr", 1300189772000, 0.7460643354202542, 10.7635
"checkin - theatre royal newcastle ", "bbbouncyyy", 1300189773000, 0.8187413882355778, -1.77567
"en bordeaux y averiado. que suerte... ", "vargasantonio", 1300189777000, 0.7051467396953224, -0.505166
"meet as rivers do ", "bbbouncyyy", 1300189778000, 0.8187413882355778, -1.77567
"attending dinner anugerah sukan negara mandarin oriental kuala lumpur w/ ", "aizeham", 1300189779000, 0.05416438125370742, 101.668
"?????? ????????? ????????????? ???????????? ?????????? ??? ????? ???????????.?????-?????? ????? ????????? ?????? ????? ??????? ?? ????? ", "aksinia", 1300189782000, 0.8240352196034372, 37.1317
"n'ice luciano's ijssalon) ", "ijssalonheinink", 1300189784000, 0.7895663047825633, 4.39432
"melihat-lihat keadaan tadi,,,:d ruang hmj ilkom) ", "dianuwa", 1300189784000, -0.041878968950674014, 113.797
"the new luyas song too beautiful to work reminds me of early pretty girls make graves. ", "secretnoteshows", 1300189785000, 0.6678819311402566, -87.6436
"nem deu p entrar ontem :/ ", "lucasbenevidesb", 1300189785000, 0.7126495510966009, 9.16343
"iya, uda kluar dri bulan lalu, lebih gede dia, ukura 10inch n kamera blakang 8mp,kmera depan 2mp,. mantaphh, hahaha ", "yusakyohanesliu", 1300189787000, -0.1084650505843045, 106.801
"the person god is bringing you will bring order in your chaos. ~drbetty ", "drbettydlamini", 1300189788000, 0.6309656025786476, -86.5924
"even i it's the cheap ones. i can then say i went to 2012 :p ", "danwest", 1300189789000, 0.7739010235634186, -1.95728
"lebih besar paksak drpd bu sak.. gaswaat, kasian bu sak :d ", "petruzndaagung", 1300189792000, -0.11046601144568702, 106.915
"them i ate lots of it, but i haven't had any in about 20 years. i'll have to buy some now. ", "thomgore", 1300189792000, 0.6305782834858668, -84.5222
"hebat ya ibu penjual jamu itu :') ", "rivkisatria", 1300189792000, -0.1091803797436056, 106.957
"i'm at the crib (2254 leelanau ave, reading) ", "cripsmommy", 1300189792000, 0.6320820416614514, -84.4547
"healthy bite gulf tankstation) ", "casparterhorst", 1300189793000, 0.7879129411849675, 5.54664
"work...work....and more work!! sheraton crystal city hotel) ", "roro", 1300189793000, 0.6273842385943276, -77.0524
"eeeh buseet, kalo narinya harus kaya yg di videonya mah males bangeeeeet -___- ", "ulin", 1300189794000, -0.11026184504840517, 106.923
"good morning beautiful ", "bensiqkbandet", 1300189797000, 0.5619259994348833, -80.7512
"i'm at begraafplaats dennenhof den ham ", "diezl", 1300189797000, 0.7921043015278711, 6.44766
"the topic for today why do u guys lie about sleeping is because guy keep score of how many woman they sleep with? what your input ", "missknievel", 1300189797000, 0.43411354708958755, -80.2068
"cold wet working.... ", "wizardparadox", 1300189798000, 0.8275962434410302, -4.30936
"lmaooooo, peezy nd devon are dumb ", "lovemeraaa", 1300189799000, 0.6307055989745719, -75.5862
"if glenn beck and sarah palin were religious patriots, they'd be ashamed of the money they colllect.just sayin it doesn't make it so! ", "minneemousecat", 1300189799000, 0.5880746774585305, -115.014
"broodje frikandel it is! ", "sharonrjc", 1300189800000, 0.7754009710600676, 6.00064
"ikut nntn donk,,hihiirt stiap jam 18.30 pasti org rumah pada ntn hitam putih ", "aniindahpe", 1300189801000, -0.13567753145633127, 110.368
"falta invest em transp publico #transitosp cebolao) ", "cesarprado", 1300189802000, -0.40687695686431635, -46.826
"aiih.bila muji ato ngulok ini?? ( ¬_¬) rt jupe makin imut deh kalo malu gt ^^ rt ah bila bisa aja,jdi malu. (•?? ", "julfan", 1300189807000, 0.09650850603553061, 95.3099
"the person god is bringing you will bring beauty where ugly has been prevalent. ~drbetty ", "drbettydlamini", 1300189809000, 0.6309656025786476, -86.5924
"what's the best alt rock station on sirius? ", "mcmac", 1300189809000, 0.5413854141601548, -79.904
"gw paling ga doyan liat orang naek motor btiga.... org kalo udah naek motor bertiga tuh gw hina2! trs skrg gw hrus nghina sahabat gw?! ", "bungaefutami", 1300189811000, -0.12014931625199915, 107.581
"used car recently added: #peugeot #407 only £5844 ", "atuksaloons", 1300189812000, 0.7825125307324962, -3.17445
"the person god is bringing you will lift you up when you fall down. ~drbetty ", "drbettydlamini", 1300189818000, 0.6309656025786476, -86.5924
"florist - #tampa , fl get floral designer jobs #floraldesigner #jobs #job #getalljobs ", "getflodesigjobs", 1300189819000, 0.4666583459638676, -82.6485
"nice pic ? ", "magixcooler", 1300189819000, 0.787517307425192, 5.88874
"used car recently added: #vauxhall #zafira only £7999 ", "atukmpvs", 1300189822000, 0.7803125361449302, -0.080454
"(?_?'!l) rt gapapa ngrirt what's? rt anggriiii rt thanks a lot rt cantik ya ternya ", "mcanggri", 1300189822000, -0.10816037373868188, 106.787
"rt bob, masih inget ga tanggal jadian kita? | masih dong | emg tgl brp? | tanggal muda ", "nobitsuke", 1300189826000, -0.10833023651315878, 106.609
"when is this school gonna burn down.!!! ", "tayayngelle", 1300189827000, 0.48259618432934903, -94.0434
"#thingsthatdontgotogether weed and preachers ", "thekingof", 1300189830000, 0.5724822134240123, -92.0886
"i'm at port columbus international airport (cmh) ? (4600 international gateway dr, columbus) w/ 10 others ", "rhartleyoh", 1300189830000, 0.6425629670751599, -82.9289
"she got up on my nerves, so i had to platonic her ", "buzzkillington", 1300189832000, 0.6517106236994639, -73.9622
"tuan rumah jg menyisihkan sebagian makanan mereka u/ kami. tamu ga tau malu :d oia, fungsi dr cwo2 itu bkn hny sbg pelindung, penunjuk arah ", "naztaaa", 1300189833000, -0.11059334115753688, 106.591
"aq lwt grandvic td dah hjan qo di..cuba tngok rt..hehehehhe...iyaa makkk...hujannn kh diluarr??koq di di ", "fitrianimadrin", 1300189833000, -0.041878968950674014, 113.797
"ahahahahah --» rt siapa temenmu (cowok) yg suka pacaran sama tante2? #soalcinta ", "ririnzuliana", 1300189833000, -0.11110035080507503, 106.766
"enquanto continuarmos com essa pseudo discussão de indústria das multas o brasil ostentará o título de industria das mortes no trânsito ", "titoqueiroz", 1300189834000, -0.2765163746151597, -48.286
"but it's all right,i'm still alive yeahh oohh ", "naomiturnip", 1300189835000, -0.1078123069385381, 106.704
"tudo e com você? ", "stuppbell", 1300189836000, 0.672528291830735, -83.5475
"cuma di read doang ( ???????? ) ", "yolandha", 1300189838000, -0.11232883511467269, 106.843
"map: where americans are moving - forbes.com: via interesting interactive map. ", "pnycz", 1300189839000, 0.6483272197586125, -86.9439
"i had one from us marine corps sergeant wanting to move some discovered gold out of afghanistan - who clicks on this stuff? ", "dbmutton", 1300189844000, 0.7828493162510087, -0.083861
"siti komariah rt member sambolos yg gak ada twitter sapa yah? ", "rizcool", 1300189844000, -0.10937016835742204, 106.549
"ehh, school. :| ", "kymbosslice", 1300189846000, 0.5953950323892405, -79.629
"co-sign rt any unliveness on my part is an absence of u not alcohol. smh ", "basedtanner", 1300189847000, 0.5826039483980292, -101.462
"a1 ambu 17104 hogenbanweg 142 a 3028gx rotterdam rt bon 21863 #p2000 #watiserloos ", "protterdam", 1300189847000, 0.7870760922007625, 4.41314
"o é lindo hahaha by: tete ", "mouraao", 1300189848000, -0.34300070731910987, -44.0628
"...mijn opvangnet... ", "rosieschoice", 1300189848000, 0.7918581686889937, 4.80491
"citigroup: business banker sales gardena western branch ( #gardena , ca) #citijobs #banking #jobs #job #tweetmyjobs ", "citijobtweets", 1300189849000, 0.5572437531522036, -118.326
"don't you just hate when 4:50 rolls around & you're still not sleepy whatsoever ", "ikidnapheartsz", 1300189850000, 0.559713682573867, -118.233
"wil je rijbewijs aanvragen is de pasfoto niet goed! grr ", "theyourii", 1300189851000, 0.7765579816937153, 5.75814
"macet jl. kebon kacang raya) ", "yohanes", 1300189854000, -0.1084650505843045, 106.801
"donlot radio streaming di ? gmn sih? ", "mikurutina", 1300189855000, -0.11232883511467269, 106.843
"??????????????????? ???????????????? ????? #eburg ", "uralekb", 1300189855000, 0.8354996406193539, 60.3851
"ciie blom cukur tp dicium juga..rt -.-' pembunuhan karakter lo kk ni.dsar ketekny bussshuk blom cukur :p ", "ladykeken", 1300189858000, -0.12040990668078824, 107.611
"mandi ga yak? arifpedro home) ", "arifpedro", 1300189859000, -0.11106254464115085, 106.874
"i'm at lances ", "dcvandiver", 1300189859000, 0.5672085995133384, -92.5427
"do you mean bending over!? i was earlier but i've finnished for now. ;d ", "davidpotter", 1300189864000, 0.7817088250412279, -0.259353
"ga ada ih blsan nya :( apa judulnya cha? rt lahh udin gw bales syg lagu taio cruz yg lo tau apaan? ", "vivimahesa", 1300189868000, -0.1198914854318325, 107.603
"tuuulllll rt sblum ke bali banget nihrt rt silence = girls loudest scream! ", "steontweet", 1300189869000, -0.1076861626569655, 106.887
"got my 'hd7' running! love it, would love to get wi-fi router? thanx to some very special people: ", "futronix", 1300189869000, -0.4370498371133084, 27.9483
"haha ", "diablosth", 1300189869000, 0.8601657756072206, 18.0348
"i'm at mulberry (360 nueces st, w 3rd st, austin) ", "bayurizki", 1300189870000, 0.5040363008530316, -97.7494
"facial at natasha w/ mamah ????????.???? ", "widyadwiagustin", 1300189870000, -0.12014775471689751, 107.61
"kakak kelas :) rt #pickoneindo mending pacaran sama adek kelas / kakak kelas / seumuran ", "canydhita", 1300189871000, -0.1357949453096405, 110.37
"blajarblajar ! ipa harus bagus bodo belajar smpe tngah malem , yg penting ngerti !!!! ", "yudhabwon", 1300189872000, -0.10830178424309013, 106.878
"overwhelming when you think of the world's tragedy's all at once. i have so much respect & admiration for disaster relief workers. #prayers ", "kingric", 1300189876000, 0.6487337682977631, -3.70385
"omg. ", "animefreakout", 1300189879000, 0.5612805341963062, -118.364
"the person god is bringing you cannot help you with anything if god is removed from their life. ~drbetty ", "drbettydlamini", 1300189880000, 0.6309656025786476, -86.5924
"let's try again i hate being sick ", "kendraquanense", 1300189880000, 0.6833349562255024, -83.711
"los angles?? wihh sadap *apadeh la paan tuh? ", "ophiefaynatic", 1300189881000, -0.10783069973193578, 106.855
"we just climbed a lot of stairs to get here. worth it. basilique du sacré-coeur) ", "ebroms", 1300189881000, 0.7533648902892905, 2.33391
"ya c dy ????ª? ngerti..:d rt tenang kan gak bisa main twitter ( ?? -??) rt ", "silviatilasari", 1300189882000, -0.09418945401012921, 105.249
"buongiorno a tutti i twittanti ... a milano regna il grigio non solo a milano.. ", "castigocbc", 1300189882000, 0.7140867061657584, 11.4531
"propaganda is everywhere, true story. but what separates propaganda from truth? can two be mutually exclusive? or is truth propagated? ", "emilyannnelson", 1300189882000, 0.4962558964762675, -95.5092
"mantapp home) ", "marthachristia", 1300189884000, -0.1520675017741371, 115.174
"haha.. gpp.. ky apa aj ah..rt peace (´?`)? hahaha ", "anggiay", 1300189886000, -0.10701357906429519, 106.897
"hahaha lagian lo ssiihhrt huh :(rt rt siapa temenmu (cowok) yg suka ... ", "acieangeli", 1300189886000, -0.11041241232382215, 106.693
"hope you choke and fucking die. wanker. ", "walcott", 1300189891000, 0.8240352196034372, 37.1317
"saraaap jd kebo maneh haha rt baru bangun om :)) rt absenya baru jam segini hahaa rt ... ", "galihumgambreng", 1300189891000, -0.12130597656015712, 107.646
"sya kira masyarakat jelita deh :p rt masyarakat jelata rt nisrinainaa: siapaa yaaah ?rt ... ", "nisrinainaa", 1300189893000, -0.09138256856894632, 119.437
"je bent niet de enige, hongeeeeeeeer ", "irisleonie", 1300189893000, 0.7889639753676215, 6.14039
"mom... i miss you :') where are you now mom :( i need you ! ", "aissabacil", 1300189897000, -0.10740106986628727, 106.848
"my brother supposed to be here but how much you wanna bet he forgot abt me?! ", "ashiex", 1300189899000, 0.6785764043527042, -71.1824
